STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
FRE00104048,"REIMS PRUNAY, FR",49.2094,4.1553,95,11/14/2020,54,"H,,S",63,",,S",48,",,S"
FRE00104048,"REIMS PRUNAY, FR",49.2094,4.1553,95,11/15/2020,52,"H,,S",,,,
FRE00104048,"REIMS PRUNAY, FR",49.2094,4.1553,95,11/16/2020,52,"H,,S",56,",,S",50,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,12/31/2019,45,"H,,S",58,",,E",36,",,E"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/1/2020,49,"H,,S",,,42,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/2/2020,50,"H,,S",,,43,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/3/2020,52,"H,,S",61,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/4/2020,51,"H,,S",61,",,S",41,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/5/2020,49,"H,,S",62,",,S",41,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/6/2020,46,"H,,S",58,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/7/2020,49,"H,,S",,,42,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/8/2020,48,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/9/2020,48,"H,,S",60,",,S",39,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/10/2020,49,"H,,S",61,",,S",41,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/11/2020,50,"H,,S",61,",,S",43,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/12/2020,47,"H,,S",,,40,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/13/2020,48,"H,,S",,,40,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/14/2020,48,"H,,S",59,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/15/2020,49,"H,,S",59,",,S",42,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/16/2020,48,"H,,S",56,",,S",42,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/17/2020,51,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/18/2020,51,"H,,S",61,",,S",44,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/19/2020,48,"H,,S",55,",,S",40,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/20/2020,50,"H,,S",53,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/21/2020,51,"H,,S",,,45,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/22/2020,55,"H,,S",61,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/23/2020,51,"H,,S",,,42,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/24/2020,48,"H,,S",57,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/25/2020,52,"H,,S",61,",,S",44,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/26/2020,51,"H,,S",60,",,S",45,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/27/2020,50,"H,,S",60,",,S",42,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/28/2020,55,"H,,S",67,",,S",41,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/29/2020,58,"H,,S",,,48,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/30/2020,51,"H,,S",62,",,S",44,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,1/31/2020,53,"H,,S",63,",,S",46,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/1/2020,53,"H,,S",63,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/2/2020,54,"H,,S",63,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/3/2020,56,"H,,S",66,",,S",49,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/4/2020,63,"H,,S",76,",,S",49,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/5/2020,55,"H,,S",61,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/6/2020,46,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/7/2020,46,"H,,S",58,",,S",35,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/8/2020,46,"H,,S",58,",,S",37,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/9/2020,48,"H,,S",60,",,S",38,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/10/2020,60,"H,,S",77,",,S",43,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/11/2020,70,"H,,S",78,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/12/2020,55,"H,,S",65,",,S",44,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/13/2020,50,"H,,S",,,41,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/14/2020,55,"H,,S",67,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/15/2020,52,"H,,S",64,",,S",41,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/16/2020,51,"H,,S",62,",,S",42,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/17/2020,52,"H,,S",,,44,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/18/2020,52,"H,,S",62,",,S",44,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/19/2020,53,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/20/2020,50,"H,,S",60,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/21/2020,51,"H,,S",61,",,S",42,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/22/2020,52,"H,,S",61,",,S",42,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/23/2020,52,"H,,S",62,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/24/2020,50,"H,,S",,,42,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/25/2020,51,"H,,S",61,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/26/2020,57,"H,,S",63,",,S",46,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/27/2020,54,"H,,S",,,46,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/28/2020,56,"H,,S",64,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,2/29/2020,50,"H,,S",,,41,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/1/2020,53,"H,,S",,,45,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/2/2020,54,"H,,S",63,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/3/2020,53,"H,,S",62,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/4/2020,52,"H,,S",61,",,S",41,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/5/2020,51,"H,,S",,,42,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/6/2020,57,"H,,S",64,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/7/2020,52,"H,,S",60,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/8/2020,50,"H,,S",60,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/9/2020,46,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/10/2020,53,"H,,S",63,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/11/2020,52,"H,,S",62,",,S",42,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/12/2020,54,"H,,S",62,",,S",46,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/13/2020,55,"H,,S",63,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/14/2020,55,"H,,S",61,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/15/2020,54,"H,,S",60,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/16/2020,51,"H,,S",63,",,S",41,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/17/2020,51,"H,,S",59,",,S",42,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/18/2020,53,"H,,S",,,41,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/19/2020,54,"H,,S",65,",,S",44,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/20/2020,52,"H,,S",,,44,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/21/2020,54,"H,,S",61,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/22/2020,56,"H,,S",64,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/23/2020,51,"H,,S",58,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/24/2020,44,"H,,S",53,",,S",31,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/25/2020,44,"H,,S",52,",,S",34,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/26/2020,42,"H,,S",,,35,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/27/2020,51,"H,,S",,,42,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/28/2020,55,"H,,S",,,48,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/29/2020,54,"H,,S",63,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/30/2020,53,"H,,S",63,",,S",44,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,3/31/2020,49,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/1/2020,45,"H,,S",,,35,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/2/2020,47,"H,,S",56,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/3/2020,51,"H,,S",60,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/4/2020,54,"H,,S",66,",,S",42,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/5/2020,55,"H,,S",65,",,S",43,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/6/2020,56,"H,,S",67,",,S",44,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/7/2020,58,"H,,S",68,",,S",47,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/8/2020,58,"H,,S",67,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/9/2020,58,"H,,S",68,",,S",47,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/10/2020,58,"H,,S",70,",,S",47,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/11/2020,60,"H,,S",,,47,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/12/2020,59,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/13/2020,56,"H,,S",63,",,S",46,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/14/2020,58,"H,,S",65,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/15/2020,55,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/16/2020,54,"H,,S",64,",,S",40,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/17/2020,58,"H,,S",,,48,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/18/2020,61,"H,,S",66,",,S",57,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/19/2020,60,"H,,S",63,",,S",57,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/20/2020,59,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/21/2020,57,"H,,S",60,",,S",54,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/22/2020,51,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/23/2020,61,"H,,S",72,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/24/2020,60,"H,,S",70,",,S",51,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/25/2020,59,"H,,S",,,49,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/26/2020,59,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/27/2020,59,"H,,S",68,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/28/2020,56,"H,,S",67,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/29/2020,63,"H,,S",72,",,S",52,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,4/30/2020,60,"H,,S",68,",,S",51,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/1/2020,64,"H,,S",,,51,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/2/2020,68,"H,,S",80,",,S",56,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/3/2020,68,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/4/2020,62,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/5/2020,62,"H,,S",,,54,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/6/2020,65,"H,,S",71,",,S",59,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/7/2020,64,"H,,S",74,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/8/2020,62,"H,,S",72,",,S",48,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/9/2020,61,"H,,S",69,",,S",50,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/10/2020,64,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/11/2020,64,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/12/2020,65,"H,,S",74,",,S",57,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/13/2020,66,"H,,S",72,",,S",59,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/14/2020,66,"H,,S",72,",,S",61,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/15/2020,67,"H,,S",73,",,S",59,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/16/2020,65,"H,,S",70,",,S",60,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/17/2020,69,"H,,S",78,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/18/2020,60,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/19/2020,51,"H,,S",71,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/20/2020,69,"H,,S",77,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/21/2020,70,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/22/2020,70,"H,,S",79,",,S",57,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/23/2020,69,"H,,S",78,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/24/2020,68,"H,,S",76,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/25/2020,68,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/26/2020,68,"H,,S",78,",,S",57,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/27/2020,66,"H,,S",76,",,S",55,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/28/2020,67,"H,,S",76,",,S",54,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/29/2020,58,"H,,S",71,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/30/2020,63,"H,,S",72,",,S",52,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,5/31/2020,65,"H,,S",,,55,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/1/2020,68,"H,,S",,,58,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/2/2020,68,"H,,S",76,",,S",58,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/3/2020,68,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/4/2020,68,"H,,S",76,",,S",62,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/5/2020,69,"H,,S",80,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/6/2020,67,"H,,S",76,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/7/2020,66,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/8/2020,66,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/9/2020,65,"H,,S",75,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/10/2020,54,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/11/2020,58,"H,,S",74,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/12/2020,66,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/13/2020,66,"H,,S",75,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/14/2020,67,"H,,S",76,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/15/2020,69,"H,,S",76,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/16/2020,68,"H,,S",77,",,S",56,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/17/2020,68,"H,,S",76,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/18/2020,69,"H,,S",76,",,S",58,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/19/2020,69,"H,,S",77,",,S",58,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/20/2020,70,"H,,S",,,57,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/21/2020,70,"H,,S",78,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/22/2020,73,"H,,S",81,",,S",63,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/23/2020,76,"H,,S",,,63,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/24/2020,75,"H,,S",84,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/25/2020,73,"H,,S",83,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/26/2020,71,"H,,S",81,",,S",60,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/27/2020,73,"H,,S",81,",,S",62,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/28/2020,76,"H,,S",84,",,S",65,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/29/2020,77,"H,,S",87,",,S",67,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,6/30/2020,76,"H,,S",85,",,S",67,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/1/2020,74,"H,,S",81,",,S",67,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/2/2020,76,"H,,S",85,",,S",68,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/3/2020,74,"H,,S",85,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/4/2020,78,"H,,S",,,69,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/5/2020,77,"H,,S",89,",,S",67,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/6/2020,77,"H,,S",85,",,S",67,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/7/2020,77,"H,,S",86,",,S",67,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/8/2020,76,"H,,S",85,",,S",66,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/9/2020,77,"H,,S",86,",,S",66,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/10/2020,76,"H,,S",85,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/11/2020,78,"H,,S",85,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/12/2020,78,"H,,S",87,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/13/2020,78,"H,,S",85,",,S",71,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/14/2020,76,"H,,S",83,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/15/2020,70,"H,,S",83,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/16/2020,72,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/17/2020,75,"H,,S",83,",,S",66,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/18/2020,73,"H,,S",81,",,S",65,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/19/2020,75,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/20/2020,76,"H,,S",83,",,S",67,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/21/2020,76,"H,,S",84,",,S",67,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/22/2020,78,"H,,S",86,",,S",68,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/23/2020,77,"H,,S",85,",,S",67,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/24/2020,78,"H,,S",87,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/25/2020,77,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/26/2020,78,"H,,S",86,",,S",68,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/27/2020,78,"H,,S",87,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/28/2020,79,"H,,S",89,",,S",69,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/29/2020,80,"H,,S",88,",,S",69,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/30/2020,81,"H,,S",90,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,7/31/2020,82,"H,,S",,,71,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/1/2020,82,"H,,S",91,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/2/2020,81,"H,,S",90,",,S",72,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/3/2020,80,"H,,S",89,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/4/2020,79,"H,,S",87,",,S",71,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/5/2020,77,"H,,S",84,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/6/2020,77,"H,,S",86,",,S",64,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/7/2020,81,"H,,S",90,",,S",67,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/8/2020,83,"H,,S",94,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/9/2020,81,"H,,S",93,",,S",70,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/10/2020,82,"H,,S",,,71,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/11/2020,81,"H,,S",90,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/12/2020,79,"H,,S",,,68,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/13/2020,79,"H,,S",,,68,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/14/2020,79,"H,,S",,,70,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/15/2020,79,"H,,S",,,69,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/16/2020,78,"H,,S",87,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/17/2020,74,"H,,S",86,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/18/2020,77,"H,,S",88,",,S",67,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/19/2020,77,"H,,S",86,",,S",64,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/20/2020,78,"H,,S",87,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/21/2020,79,"H,,S",,,68,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/22/2020,79,"H,,S",88,",,S",68,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/23/2020,79,"H,,S",88,",,S",69,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/24/2020,78,"H,,S",87,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/25/2020,79,"H,,S",86,",,S",71,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/26/2020,78,"H,,S",86,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/27/2020,78,"H,,S",88,",,S",67,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/28/2020,77,"H,,S",85,",,S",68,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/29/2020,78,"H,,S",87,",,S",69,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/30/2020,75,"H,,S",87,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,8/31/2020,70,"H,,S",77,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,9/1/2020,71,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,9/2/2020,71,"H,,S",79,",,S",64,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,9/3/2020,72,"H,,S",82,",,S",63,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,9/4/2020,73,"H,,S",84,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,9/5/2020,73,"H,,S",,,,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,9/6/2020,72,"H,,S",82,",,S",64,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,9/7/2020,72,"H,,S",83,",,S",64,",,S"
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,9/8/2020,74,"H,,S",83,",,S",,
FRE00104124,"BASTIA, FR",42.5406,9.4853,10,9/9/2020,75,"H,,S",85,",,S",,
